"category_name","Name","Link","Pieces","Set","year"
"Town","Scuba Squad","https://www.bricklink.com/v2/catalog/catalogitem.page?S=6556-1",63," Town: Divers","1997"
"Town","Treasure Hunters","https://www.bricklink.com/v2/catalog/catalogitem.page?S=6557-1",126," Town: Divers","1997"
"Town","Shark Cage Cove","https://www.bricklink.com/v2/catalog/catalogitem.page?S=6558-1",169," Town: Divers","1997"
"Town","Deep Sea Bounty","https://www.bricklink.com/v2/catalog/catalogitem.page?S=6559-1",322," Town: Divers","1997"
"Town","Diving Expedition Explorer","https://www.bricklink.com/v2/catalog/catalogitem.page?S=6560-1",429," Town: Divers","1997"
"Town","Hot Rod Club","https://www.bricklink.com/v2/catalog/catalogitem.page?S=6561-1",220," Town: Classic Town: Race","1994"
"Town","Gas Stop Shop","https://www.bricklink.com/v2/catalog/catalogitem.page?S=6562-1",209," Town: Classic Town: Gas Station","1995"
"Town","Gator Landing","https://www.bricklink.com/v2/catalog/catalogitem.page?S=6563-1",222," Town: Classic Town: Recreation","1996"
"Town","Recycle Truck","https://www.bricklink.com/v2/catalog/catalogitem.page?S=6564-1",31," Town: Town Jr.: Traffic","1997"
"Town","Construction Crew","https://www.bricklink.com/v2/catalog/catalogitem.page?S=6565-1",66," Town: Town Jr.: Construction","1997"
"Town","Bank","https://www.bricklink.com/v2/catalog/catalogitem.page?S=6566-1",91," Town: Town Jr.: Traffic","1997"
"Town","Speed Splasher","https://www.bricklink.com/v2/catalog/catalogitem.page?S=6567-1",23," Town: Extreme Team","1998"
"Town","Drag Race Rally","https://www.bricklink.com/v2/catalog/catalogitem.page?S=6568-1",270," Town: Extreme Team","1998"
"Town","Flame Fighters","https://www.bricklink.com/v2/catalog/catalogitem.page?S=6571-1",407," Town: Classic Town: Fire","1994"
"Town","Wind Runners","https://www.bricklink.com/v2/catalog/catalogitem.page?S=6572-1",39," Town: Extreme Team","1998"
"Town","Arctic Expedition","https://www.bricklink.com/v2/catalog/catalogitem.page?S=6573-1",111," Town: Arctic","2000"
"Town","Polar Base","https://www.bricklink.com/v2/catalog/catalogitem.page?S=6575-1",416," Town: Arctic","2000"
"Town","Snow Scooter","https://www.bricklink.com/v2/catalog/catalogitem.page?S=6577-1",17," Town: Arctic","2000"
"Town","Polar Explorer","https://www.bricklink.com/v2/catalog/catalogitem.page?S=6578-1",17," Town: Arctic","2000"
"Town","Ice Surfer","https://www.bricklink.com/v2/catalog/catalogitem.page?S=6579-1",39," Town: Arctic","2000"
"Town","Land Jet 7","https://www.bricklink.com/v2/catalog/catalogitem.page?S=6580-1",98," Town: Extreme Team","1998"
"Town","Dig N' Dump","https://www.bricklink.com/v2/catalog/catalogitem.page?S=6581-1",119," Town: Classic Town: Construction","1996"
"Town","Daredevil Flight Squad","https://www.bricklink.com/v2/catalog/catalogitem.page?S=6582-1",266," Town: Extreme Team","1998"
"Town","Extreme Team Challenge","https://www.bricklink.com/v2/catalog/catalogitem.page?S=6584-1",342," Town: Extreme Team","1998"
"Town","Hang-Glider","https://www.bricklink.com/v2/catalog/catalogitem.page?S=6585-1",14," Town: Extreme Team","1998"
"Town","Polar Scout","https://www.bricklink.com/v2/catalog/catalogitem.page?S=6586-1",51," Town: Arctic","2000"
"Town","Radical Racer {with Rocky Ridge Playscape}","https://www.bricklink.com/v2/catalog/catalogitem.page?S=6589-1",77," Town: Extreme Team","1998"
"Town","Vacation Camper","https://www.bricklink.com/v2/catalog/catalogitem.page?S=6590-1",100," Town: Classic Town: Traffic","1988"
"Town","Nitro-Dragsters (Nitro Dragsters)","https://www.bricklink.com/v2/catalog/catalogitem.page?S=6591-1",114," Town: Classic Town: Race","1989"
"Town","Vacation Hideaway (Weekend Cottage)","https://www.bricklink.com/v2/catalog/catalogitem.page?S=6592-1",95," Town: Classic Town: Building","1990"
"Town","Blaze Battler","https://www.bricklink.com/v2/catalog/catalogitem.page?S=6593-1",114," Town: Classic Town: Fire","1991"
"Town","Gas Transit","https://www.bricklink.com/v2/catalog/catalogitem.page?S=6594-1",118," Town: Classic Town: Gas Station","1992"
"Town","Surf Shack","https://www.bricklink.com/v2/catalog/catalogitem.page?S=6595-1",80," Town: Classic Town: Recreation","1993"
"Town","Wave Master","https://www.bricklink.com/v2/catalog/catalogitem.page?S=6596-1",126," Town: Classic Town: Harbor","1995"
"Town","Century Skyway","https://www.bricklink.com/v2/catalog/catalogitem.page?S=6597-1",821," Town: Classic Town: Airport","1994"
"Town","Metro PD Station","https://www.bricklink.com/v2/catalog/catalogitem.page?S=6598-1",515," Town: Classic Town: Police","1996"
"Town","Shark Attack","https://www.bricklink.com/v2/catalog/catalogitem.page?S=6599-1",47," Town: Divers","1997"
"Town","Police Patrol","https://www.bricklink.com/v2/catalog/catalogitem.page?S=6600-1",16," Town: Classic Town: Police","1981"
"Town","Highway Construction","https://www.bricklink.com/v2/catalog/catalogitem.page?S=6600-2",297," Town: Town Jr.: Construction","2000"
"Town","Ice Cream Cart","https://www.bricklink.com/v2/catalog/catalogitem.page?S=6601-1",24," Town: Classic Town: Food & Drink","1985"
"Town","Fire Unit 1","https://www.bricklink.com/v2/catalog/catalogitem.page?S=6602-1",17," Town: Classic Town: Fire","1981"
"Town","Scorpion Buggy","https://www.bricklink.com/v2/catalog/catalogitem.page?S=6602-2",73," Town: Race","2000"
"Town","Shovel Truck","https://www.bricklink.com/v2/catalog/catalogitem.page?S=6603-1",18," Town: Classic Town: Construction","1985"
"Town","Formula-I Racer","https://www.bricklink.com/v2/catalog/catalogitem.page?S=6604-1",22," Town: Classic Town: Race","1985"
"Town","Road Racer","https://www.bricklink.com/v2/catalog/catalogitem.page?S=6605-1",12," Town: Classic Town: Race","1984"
"Town","Road Repair Set","https://www.bricklink.com/v2/catalog/catalogitem.page?S=6606-1",20," Town: Classic Town: Traffic","1983"
"Town","Service Truck","https://www.bricklink.com/v2/catalog/catalogitem.page?S=6607-1",17," Town: Classic Town: Traffic","1982"
"Town","Tractor","https://www.bricklink.com/v2/catalog/catalogitem.page?S=6608-1",13," Town: Classic Town: Farm","1982"
"Town","Race Car","https://www.bricklink.com/v2/catalog/catalogitem.page?S=6609-1",9," Town: Classic Town: Race","1980"
"Town","Gas Pumps","https://www.bricklink.com/v2/catalog/catalogitem.page?S=6610-1",25," Town: Classic Town: Gas Station","1981"
"Town","Fire Chief's Car","https://www.bricklink.com/v2/catalog/catalogitem.page?S=6611-1",12," Town: Classic Town: Fire","1981"
"Town","Fire Chief's Car","https://www.bricklink.com/v2/catalog/catalogitem.page?S=6612-1",21," Town: Classic Town: Fire","1986"
"Town","Telephone Booth","https://www.bricklink.com/v2/catalog/catalogitem.page?S=6613-1",20," Town: Classic Town: Traffic","1986"
"Town","Launch Evac 1","https://www.bricklink.com/v2/catalog/catalogitem.page?S=6614-1",115," Town: Classic Town: Launch Command","1995"
"Town","Eagle Stunt Flyer","https://www.bricklink.com/v2/catalog/catalogitem.page?S=6615-1",67," Town: Classic Town: Airport","1996"
"Town","Rocket Dragster","https://www.bricklink.com/v2/catalog/catalogitem.page?S=6616-1",141," Town: Race","2000"
"Town","Tough Truck Rally","https://www.bricklink.com/v2/catalog/catalogitem.page?S=6617-1",365," Town: Race","2000"
"Town","Blue Racer","https://www.bricklink.com/v2/catalog/catalogitem.page?S=6618-1",18," Town: Race","2000"
"Town","Red Four Wheel Driver","https://www.bricklink.com/v2/catalog/catalogitem.page?S=6619-1",15," Town: Race","2000"
"Town","Fire Truck","https://www.bricklink.com/v2/catalog/catalogitem.page?S=6621-1",30," Town: Classic Town: Fire","1984"
"Town","Mailman on Motorcycle","https://www.bricklink.com/v2/catalog/catalogitem.page?S=6622-1",16," Town: Classic Town: Post Office","1984"
"Town","Police Car","https://www.bricklink.com/v2/catalog/catalogitem.page?S=6623-1",32," Town: Classic Town: Police","1983"
"Town","Delivery Van","https://www.bricklink.com/v2/catalog/catalogitem.page?S=6624-1",33," Town: Classic Town: Cargo","1983"
"Town","Speed Trackers","https://www.bricklink.com/v2/catalog/catalogitem.page?S=6625-1",49," Town: Classic Town: Police","1996"
"Town","Rescue Helicopter","https://www.bricklink.com/v2/catalog/catalogitem.page?S=6626-1",37," Town: Classic Town: Hospital","1981"
"Town","Snow Scooter polybag","https://www.bricklink.com/v2/catalog/catalogitem.page?S=6626-2",16," Town: Arctic","2000"
"Town","Convertible","https://www.bricklink.com/v2/catalog/catalogitem.page?S=6627-1",29," Town: Classic Town: Traffic","1980"
"Town","Shell Tow Truck","https://www.bricklink.com/v2/catalog/catalogitem.page?S=6628-1",34," Town: Classic Town: Gas Station","1981"
"Town","Construction Workers","https://www.bricklink.com/v2/catalog/catalogitem.page?S=6628-2",4," Town: Classic Town: Supplemental","1984"
"Town","Ambulance","https://www.bricklink.com/v2/catalog/catalogitem.page?S=6629-1",31," Town: Classic Town: Hospital","1981"
"Town","Bucket Loader","https://www.bricklink.com/v2/catalog/catalogitem.page?S=6630-1",26," Town: Classic Town: Construction","1981"
"Town","Steam Shovel","https://www.bricklink.com/v2/catalog/catalogitem.page?S=6631-1",37," Town: Classic Town: Construction","1985"
"Town","Tactical Patrol Truck","https://www.bricklink.com/v2/catalog/catalogitem.page?S=6632-1",36," Town: Classic Town: Police","1985"
"Town","Family Car","https://www.bricklink.com/v2/catalog/catalogitem.page?S=6633-1",38," Town: Classic Town: Traffic","1985"
"Town","Stock Car","https://www.bricklink.com/v2/catalog/catalogitem.page?S=6634-1",39," Town: Classic Town: Race","1986"
"Town","Police Headquarters","https://www.bricklink.com/v2/catalog/catalogitem.page?S=6636-1",250," Town: Town Jr.: Police","2002"
"Town","Raven Racer","https://www.bricklink.com/v2/catalog/catalogitem.page?S=6639-1",59," Town: Classic Town: Race","1995"
"Town","4-Wheelin' Truck (Four Wheelin' Truck)","https://www.bricklink.com/v2/catalog/catalogitem.page?S=6641-1",75," Town: Classic Town: Off-Road","1987"
"Town","Police Helicopter","https://www.bricklink.com/v2/catalog/catalogitem.page?S=6642-1",59," Town: Classic Town: Police","1988"
"Town","Fire Truck","https://www.bricklink.com/v2/catalog/catalogitem.page?S=6643-1",64," Town: Classic Town: Fire","1988"
"Town","Road Rebel","https://www.bricklink.com/v2/catalog/catalogitem.page?S=6644-1",58," Town: Classic Town: Traffic","1990"
"Town","Street Sweeper","https://www.bricklink.com/v2/catalog/catalogitem.page?S=6645-1",50," Town: Classic Town: Traffic","1991"
"Town","Screaming Patriot","https://www.bricklink.com/v2/catalog/catalogitem.page?S=6646-1",58," Town: Classic Town: Race","1991"
"Town","Highway Repair","https://www.bricklink.com/v2/catalog/catalogitem.page?S=6647-1",44," Town: Classic Town: Traffic","1980"
"Town","Mag Racer","https://www.bricklink.com/v2/catalog/catalogitem.page?S=6648-1",54," Town: Classic Town: Race","1992"
"Town","Dump Truck","https://www.bricklink.com/v2/catalog/catalogitem.page?S=6648-2",32," Town: Classic Town: Construction","1980"
"Town","Street Sweeper","https://www.bricklink.com/v2/catalog/catalogitem.page?S=6649-1",55," Town: Classic Town: Traffic","1995"
"Town","Fire and Rescue Van","https://www.bricklink.com/v2/catalog/catalogitem.page?S=6650-1",38," Town: Classic Town: Fire","1981"
"Town","Post Office Van","https://www.bricklink.com/v2/catalog/catalogitem.page?S=6651-1",39," Town: Classic Town: Post Office","1982"
"Town","Construction Truck","https://www.bricklink.com/v2/catalog/catalogitem.page?S=6652-1",34," Town: Classic Town: Construction","1983"
"Town","Highway Emergency Van","https://www.bricklink.com/v2/catalog/catalogitem.page?S=6653-1",47," Town: Classic Town: Wrecker","1982"
"Town","Motorcycle Transport","https://www.bricklink.com/v2/catalog/catalogitem.page?S=6654-1",40," Town: Classic Town: Traffic","1983"
"Town","Auto & Tire Repair","https://www.bricklink.com/v2/catalog/catalogitem.page?S=6655-1",48," Town: Classic Town: Traffic","1984"
"Town","Wrecker Unit I (Breakdown Truck)","https://www.bricklink.com/v2/catalog/catalogitem.page?S=6656-1",45," Town: Classic Town: Wrecker","1985"
"Town","Fire Patrol Copter","https://www.bricklink.com/v2/catalog/catalogitem.page?S=6657-1",63," Town: Classic Town: Fire","1985"
"Town","Bulldozer","https://www.bricklink.com/v2/catalog/catalogitem.page?S=6658-1",61," Town: Classic Town: Construction","1986"
"Town","T.V. Camera Crew","https://www.bricklink.com/v2/catalog/catalogitem.page?S=6659-1",51," Town: Classic Town: Off-Road","1986"
"Town","Hook & Haul Wrecker (Hook and Haul Wrecker)","https://www.bricklink.com/v2/catalog/catalogitem.page?S=6660-1",42," Town: Classic Town: Off-Road","1989"
"Town","TV Van / Mobile TV Studio","https://www.bricklink.com/v2/catalog/catalogitem.page?S=6661-1",69," Town: Classic Town: Traffic","1989"
"Town","Backhoe","https://www.bricklink.com/v2/catalog/catalogitem.page?S=6662-1",79," Town: Classic Town: Construction","1992"
"Town","Wave Rebel","https://www.bricklink.com/v2/catalog/catalogitem.page?S=6663-1",73," Town: Classic Town: Harbor","1993"
"Town","Chopper Cops","https://www.bricklink.com/v2/catalog/catalogitem.page?S=6664-1",57," Town: Classic Town: Police","1993"
"Town","River Runners","https://www.bricklink.com/v2/catalog/catalogitem.page?S=6665-1",62," Town: Classic Town: Recreation","1994"
"Town","Ambulance","https://www.bricklink.com/v2/catalog/catalogitem.page?S=6666-1",67," Town: Classic Town: Hospital","1994"
"Town","Pothole Patcher","https://www.bricklink.com/v2/catalog/catalogitem.page?S=6667-1",91," Town: Classic Town: Traffic","1993"
"Town","Recycle Truck","https://www.bricklink.com/v2/catalog/catalogitem.page?S=6668-1",105," Town: Classic Town: Traffic","1992"
"Town","Diesel Daredevil","https://www.bricklink.com/v2/catalog/catalogitem.page?S=6669-1",85," Town: Classic Town: Race","1991"
"Town","Rescue Rig","https://www.bricklink.com/v2/catalog/catalogitem.page?S=6670-1",110," Town: Classic Town: Wrecker","1993"
"Town","Utility Repair Lift","https://www.bricklink.com/v2/catalog/catalogitem.page?S=6671-1",90," Town: Classic Town: Traffic","1989"
"Town","Safari Off-Road Vehicle (Safari Off Road Vehicle/Safari Truck)","https://www.bricklink.com/v2/catalog/catalogitem.page?S=6672-1",53," Town: Classic Town: Off-Road","1990"
"Town","Solo Trainer","https://www.bricklink.com/v2/catalog/catalogitem.page?S=6673-1",64," Town: Classic Town: Airport","1990"
"Town","Crane Truck","https://www.bricklink.com/v2/catalog/catalogitem.page?S=6674-1",83," Town: Classic Town: Wrecker","1988"
"Town","Road & Trail 4x4","https://www.bricklink.com/v2/catalog/catalogitem.page?S=6675-1",77," Town: Classic Town: Off-Road","1988"
"Town","Mobile Command Unit","https://www.bricklink.com/v2/catalog/catalogitem.page?S=6676-1",88," Town: Classic Town: Police","1986"
"Town","Motocross Racing","https://www.bricklink.com/v2/catalog/catalogitem.page?S=6677-1",61," Town: Classic Town: Race","1986"
"Town","Pneumatic Crane","https://www.bricklink.com/v2/catalog/catalogitem.page?S=6678-1",52," Town: Classic Town: Construction","1980"
"Town","Dark Shark","https://www.bricklink.com/v2/catalog/catalogitem.page?S=6679-1",71," Town: Classic Town: Harbor","1991"
"Town","Tow Truck","https://www.bricklink.com/v2/catalog/catalogitem.page?S=6679-2",66," Town: Classic Town: Wrecker","1980"
"Town","Ambulance","https://www.bricklink.com/v2/catalog/catalogitem.page?S=6680-1",51," Town: Classic Town: Hospital","1981"
"Town","Police Van","https://www.bricklink.com/v2/catalog/catalogitem.page?S=6681-1",74," Town: Classic Town: Police","1981"
"Town","Cement Mixer","https://www.bricklink.com/v2/catalog/catalogitem.page?S=6682-1",79," Town: Classic Town: Construction","1985"
"Town","Burger Stand","https://www.bricklink.com/v2/catalog/catalogitem.page?S=6683-1",61," Town: Classic Town: Food & Drink","1983"
"Town","Police Patrol Squad","https://www.bricklink.com/v2/catalog/catalogitem.page?S=6684-1",65," Town: Classic Town: Police","1984"
"Town","Fire Copter 1","https://www.bricklink.com/v2/catalog/catalogitem.page?S=6685-1",94," Town: Classic Town: Fire","1982"
"Town","Backhoe","https://www.bricklink.com/v2/catalog/catalogitem.page?S=6686-1",79," Town: Classic Town: Construction","1984"
"Town","Turbo Prop I","https://www.bricklink.com/v2/catalog/catalogitem.page?S=6687-1",62," Town: Classic Town: Airport","1987"
